match_date,tournament,tour,surface,round,player_1,player_2,winner_name,loser_name,p1_win,odds_p1,odds_p2,indoor,elo_p1,elo_p2,elo_diff,surface_elo_p1,surface_elo_p2,surface_elo_diff,ranking_gap,recent_win_rate_diff_5,surface_recent_win_rate_diff_5,recent_win_rate_diff_10,surface_recent_win_rate_diff_10,fatigue_matches_7d_diff,fatigue_long_matches_14d_diff,h2h_weighted_diff,is_atp,tournament_tier,serve_points_won_diff,return_points_won_diff,hold_pct_diff,break_pct_diff
2023-06-07,Tourney_5,ATP,Hard,QF,atp player 11,atp player 18,ATP_Player_18,ATP_Player_11,0.0,4.987,1.352,,1544.7585573135784,1476.9461823197084,67.81237499386998,1523.9322217953527,1487.2867279273946,36.645493867958066,,0.55,0.4166666666666667,0.44999999999999996,0.4166666666666667,3,0,0.0,1,0.0,,,,
2023-06-10,Tourney_6,ATP,Grass,SF,atp player 1,atp player 12,ATP_Player_12,ATP_Player_1,0.0,4.987,1.352,,1548.6641028763165,1497.2482396727548,51.415863203561685,1499.6427958523122,1491.0966052178524,8.54619063445989,,0.4,0.09999999999999998,0.19999999999999996,0.09999999999999998,0,0,0.0,1,0.0,,,,
2023-06-13,Tourney_1,WTA,Clay,SF,wta player 15,wta player 7,WTA_Player_15,WTA_Player_7,1.0,2.193,2.066,,1504.883819168177,1525.6821618861318,-20.79834271795471,1511.172385326556,1520.3748685652267,-9.202483238670766,,0.2,-0.08333333333333337,0.0,-0.08333333333333337,0,0,-0.5,0,0.0,,,,
2023-06-16,Tourney_6,WTA,Clay,SF,wta player 16,wta player 17,WTA_Player_17,WTA_Player_16,0.0,1.966,2.319,,1553.200488791164,1479.0982385551404,74.10225023602356,1523.6000088421538,1465.647158666804,57.952850175349795,,0.4,0.75,0.4821428571428571,0.75,0,0,0.0,0,0.0,,,,
2023-06-19,Tourney_4,ATP,Grass,QF,atp player 12,atp player 15,ATP_Player_15,ATP_Player_12,0.0,3.72,1.49,,1511.0112295539616,1465.8684138787144,45.14281567524722,1503.3917206670124,1487.255196703201,16.13652396381144,,0.6000000000000001,0.6,0.19999999999999996,0.5,0,0,0.5,1,0.0,,,,
2023-06-22,Tourney_4,WTA,Hard,SF,wta player 18,wta player 19,WTA_Player_18,WTA_Player_19,1.0,2.544,1.829,,1453.65895570631,1500.9386321127008,-47.27967640639076,1488.4000076259508,1500.0,-11.59999237404918,,-0.3,-0.5,-0.33333333333333337,-0.5,4,0,0.0,0,0.0,,,,
2023-06-25,Tourney_2,ATP,Hard,QF,atp player 14,atp player 8,ATP_Player_14,ATP_Player_8,1.0,2.917,1.675,,1463.5655791972172,1505.2222141177178,-41.656634920500665,1487.6264622708,1498.6975519079049,-11.071089637104933,,-0.4,-0.09999999999999998,-0.2,-0.09999999999999998,0,0,-0.5,1,0.0,,,,
2023-06-28,Tourney_2,ATP,Hard,SF,atp player 5,atp player 6,ATP_Player_5,ATP_Player_6,1.0,2.973,1.656,,1488.0489407295331,1487.0488856201,1.0000551094331058,1511.6018583855698,1522.9358204793557,-11.333962093785885,,-0.6000000000000001,-0.13333333333333341,-0.05555555555555558,0.0,0,0,0.0,1,0.0,,,,
2023-07-01,Tourney_6,ATP,Clay,F,atp player 17,atp player 2,ATP_Player_2,ATP_Player_17,0.0,3.282,1.574,,1493.354403030129,1521.1606338380793,-27.806230807950215,1490.002178323253,1511.1585848171192,-21.156406493866143,,0.19999999999999996,-0.3333333333333333,-0.22499999999999998,-0.3333333333333333,0,0,-0.5,1,0.0,,,,
2023-07-04,Tourney_8,WTA,Clay,SF,wta player 13,wta player 15,WTA_Player_13,WTA_Player_15,1.0,1.361,4.871,,1455.6687214073097,1517.601311633755,-61.9325902264452,1488.0,1523.4901535303084,-35.49015353030836,,-0.4,-0.75,-0.5555555555555556,-0.75,-3,0,0.0,0,0.0,,,,
2023-07-07,Tourney_2,ATP,Hard,F,atp player 10,atp player 6,ATP_Player_10,ATP_Player_6,1.0,1.503,3.641,,1457.5553127453904,1475.0834262045164,-17.52811345912596,1444.4246791541816,1510.5444980995096,-66.119818945328,,-0.6,-0.8,-0.3,-0.42857142857142855,0,0,0.5,1,0.0,,,,
2023-07-10,Tourney_5,WTA,Hard,SF,wta player 19,wta player 20,WTA_Player_20,WTA_Player_19,0.0,2.457,1.876,,1487.3156558322714,1512.5745013205408,-25.258845488269344,1487.599499261895,1511.2273252135694,-23.627825951674367,,-0.26666666666666666,-1.0,-0.26666666666666666,-1.0,-2,0,0.0,0,0.0,,,,
2023-07-13,Tourney_5,WTA,Hard,SF,wta player 11,wta player 7,WTA_Player_7,WTA_Player_11,0.0,4.104,1.436,,1511.1534965889232,1512.964669420554,-1.8111728316307563,1523.185691787672,1541.7407977409882,-18.555105953316115,,0.2,0.19999999999999996,0.19999999999999996,0.16666666666666663,0,0,0.0,0,0.0,,,,
2023-07-16,Tourney_4,ATP,Clay,SF,atp player 1,atp player 14,ATP_Player_1,ATP_Player_14,1.0,1.703,2.835,,1534.9011129951098,1476.9974935184243,57.903619476685435,1511.9981740338899,1500.0,11.998174033889882,,0.6000000000000001,0.16666666666666663,0.3,0.16666666666666663,0,0,0.0,1,0.0,,,,
2023-07-19,Tourney_7,WTA,Clay,SF,wta player 19,wta player 3,WTA_Player_19,WTA_Player_3,1.0,1.742,2.732,,1476.1865316779856,1503.3446677575532,-27.158136079567612,1512.0,1500.8138635293715,11.186136470628526,,-0.35,0.5,-0.25,0.5,-2,0,0.5,0,0.0,,,,
2023-07-22,Tourney_3,ATP,Grass,R16,atp player 13,atp player 20,ATP_Player_20,ATP_Player_13,0.0,3.491,1.53,,1460.9699491341503,1511.588469144261,-50.618520010110615,1499.6274382704044,1512.1107758714206,-12.483337601016274,,-0.19999999999999996,-0.5,-0.3214285714285714,-0.5,0,0,0.0,1,0.0,,,,
2023-07-25,Tourney_3,ATP,Clay,SF,atp player 12,atp player 6,ATP_Player_6,ATP_Player_12,0.0,1.966,2.319,,1497.4607671982264,1462.4785397115827,34.98222748664375,1488.8808897520305,1488.0004930330326,0.8803967189978721,,0.0,0.0,0.19999999999999996,0.0,0,0,-0.5,1,0.0,,,,
2023-07-28,Tourney_5,ATP,Clay,QF,atp player 19,atp player 5,ATP_Player_5,ATP_Player_19,0.0,5.761,1.305,,1544.7684575190226,1500.0144001451167,44.75405737390588,1533.6420230638703,1488.0154428726764,45.62658019119385,,0.19999999999999996,0.46666666666666673,0.19999999999999996,0.46666666666666673,0,0,0.0,1,0.0,,,,
2023-07-31,Tourney_2,ATP,Hard,R16,atp player 10,atp player 6,ATP_Player_6,ATP_Player_10,0.0,3.884,1.465,,1470.1601992383241,1475.6827165331372,-5.522517294813042,1458.6812007231133,1496.287976530578,-37.6067758074646,,-0.39999999999999997,-0.39999999999999997,-0.3,-0.25,0,0,1.0,1,0.0,,,,
2023-08-03,Tourney_5,WTA,Grass,F,wta player 3,wta player 6,WTA_Player_6,WTA_Player_3,0.0,3.249,1.582,,1490.4085647661775,1475.8785930126103,14.529971753567224,1513.5704772033496,1501.2010053519043,12.369471851445269,,-0.20000000000000007,0.16666666666666663,0.028571428571428525,0.16666666666666663,0,0,0.0,0,0.0,,,,
2023-08-06,Tourney_4,ATP,Hard,R32,atp player 15,atp player 3,ATP_Player_15,ATP_Player_3,1.0,1.278,6.359,,1479.4188762344495,1537.51585611199,-58.096979877540434,1499.664623504973,1488.0,11.664623504972951,,-0.6,0.5,-0.2666666666666666,0.5,0,0,0.0,1,0.0,,,,
2023-08-09,Tourney_4,ATP,Grass,SF,atp player 18,atp player 19,ATP_Player_18,ATP_Player_19,1.0,1.425,4.196,,1491.259043523171,1531.2312001488476,-39.97215662567669,1500.0,1487.6131406847844,12.386859315215588,,0.0,0.16666666666666669,-0.19999999999999996,0.16666666666666669,-2,0,-0.5,1,0.0,,,,
2023-08-12,Tourney_3,WTA,Clay,R32,wta player 19,wta player 3,WTA_Player_3,WTA_Player_19,0.0,3.217,1.589,,1489.1226346693613,1477.9070096873108,11.215624982050485,1523.6137779772102,1489.2000855521612,34.41369242504902,,0.0,0.6666666666666667,0.025000000000000022,0.6666666666666667,-2,0,1.0,0,0.0,,,,
2023-08-15,Tourney_8,WTA,Hard,F,wta player 12,wta player 14,WTA_Player_14,WTA_Player_12,0.0,1.622,3.091,,1535.1840656852366,1479.3268711194282,55.85719456580841,1512.0,1511.6663800006204,0.3336199993796072,,0.6,0.33333333333333337,0.6666666666666667,0.33333333333333337,-3,0,0.0,0,0.0,,,,
2023-08-18,Tourney_8,WTA,Grass,R16,wta player 5,wta player 8,WTA_Player_8,WTA_Player_5,0.0,1.496,3.68,,1502.7511093240357,1515.59117126287,-12.840061938834197,1499.1995391455769,1488.827614673444,10.371924472132832,,-0.20000000000000007,0.06666666666666671,-0.0714285714285714,0.16666666666666669,0,0,0.5,0,0.0,,,,
2023-08-21,Tourney_3,ATP,Hard,QF,atp player 19,atp player 7,ATP_Player_19,ATP_Player_7,1.0,3.884,1.465,,1517.8566699883734,1465.6013911784428,52.25527880993059,1531.2652267239062,1466.2784132634995,64.98681346040667,,0.0,0.6000000000000001,0.16666666666666669,0.6000000000000001,0,0,0.5,1,0.0,,,,
2023-08-24,Tourney_1,WTA,Clay,QF,wta player 15,wta player 2,WTA_Player_2,WTA_Player_15,0.0,2.228,2.036,,1503.4846080414095,1467.9043760434472,35.5802319979623,1510.268612779204,1488.414300586377,21.85431219282691,,0.0,0.6,0.2142857142857143,0.6,0,0,0.0,0,0.0,,,,
2023-08-27,Tourney_7,ATP,Clay,R16,atp player 19,atp player 6,ATP_Player_19,ATP_Player_6,1.0,1.544,3.42,,1528.0653236188568,1487.4919916053336,40.57333201352321,1520.0751339731896,1500.0309007933654,20.044233179824232,,-0.39999999999999997,0.09999999999999998,-0.09999999999999998,0.16666666666666663,0,0,0.0,1,0.0,,,,
2023-08-30,Tourney_1,WTA,Grass,R32,wta player 15,wta player 7,WTA_Player_7,WTA_Player_15,0.0,1.926,2.376,,1490.2599884105653,1524.902114293756,-34.64212588319083,1500.0285823499016,1476.8137806306474,23.214801719254183,,0.2,0.25,0.09999999999999998,0.25,0,0,0.0,0,0.0,,,,
2023-09-02,Tourney_5,WTA,Grass,F,wta player 1,wta player 16,WTA_Player_1,WTA_Player_16,1.0,1.582,3.249,,1522.6581434399752,1538.6792032387007,-16.021059798725446,1523.5581394552228,1522.333809439954,1.2243300152688334,,-0.20000000000000007,0.0,-0.08333333333333337,0.0,-1,0,0.0,0,0.0,,,,
2023-09-05,Tourney_7,ATP,Clay,R16,atp player 13,atp player 20,ATP_Player_20,ATP_Player_13,0.0,1.979,2.3,,1450.7059851310507,1521.8524331473604,-71.1464480163097,1488.0,1487.5995146126802,0.40048538731980443,,-0.19999999999999996,-0.3333333333333333,-0.4027777777777778,-0.3333333333333333,0,0,-0.5,1,0.0,,,,
2023-09-08,Tourney_7,WTA,Hard,R32,wta player 13,wta player 16,WTA_Player_16,WTA_Player_13,0.0,1.375,4.703,,1469.785424999655,1526.1262473063246,-56.34082230666945,1476.414300586377,1512.0,-35.58569941362293,,-0.39999999999999997,-1.0,-0.4666666666666666,-1.0,-2,0,-1.0,0,0.0,,,,
2023-09-11,Tourney_3,ATP,Grass,R32,atp player 1,atp player 11,ATP_Player_1,ATP_Player_11,1.0,2.144,2.112,,1544.919505697345,1530.445696110116,14.47380958722897,1487.3476804031523,1498.7473685594287,-11.399688156276397,,0.0,-0.09999999999999998,0.0,-0.09999999999999998,0,0,0.0,1,0.0,,,,
2023-09-14,Tourney_1,ATP,Grass,F,atp player 1,atp player 9,ATP_Player_9,ATP_Player_1,0.0,4.44,1.399,,1556.419887015408,1544.1066693234745,12.31321769193346,1499.741270452679,1513.1168815666178,-13.37561111393893,,0.0,-0.2666666666666666,0.0,-0.16666666666666663,0,0,0.0,1,0.0,,,,
2023-09-17,Tourney_3,ATP,Hard,F,atp player 1,atp player 11,ATP_Player_11,ATP_Player_1,0.0,4.014,1.447,,1543.9947815074488,1518.9453147920528,25.049466715395965,1535.0679166681684,1510.6712040063144,24.396712661854053,,0.0,0.4,0.09999999999999998,0.4,0,0,0.5,1,0.0,,,,
2023-09-20,Tourney_7,WTA,Hard,R16,wta player 15,wta player 19,WTA_Player_19,WTA_Player_15,0.0,3.42,1.544,,1479.452535686319,1476.735395207297,2.717140479021964,1489.197471637737,1476.4143197018002,12.783151935936758,,0.0,0.0,0.06666666666666671,0.0,1,0,0.0,0,0.0,,,,
2023-09-23,Tourney_7,ATP,Clay,F,atp player 15,atp player 9,ATP_Player_15,ATP_Player_9,1.0,2.022,2.245,,1493.4069792506039,1556.5317748314337,-63.12479558082987,1477.1060859666609,1512.8124136396957,-35.70632767303482,,-0.6,-0.2666666666666666,-0.19999999999999996,-0.3333333333333333,0,0,-0.5,1,0.0,,,,
2023-09-26,Tourney_2,ATP,Clay,SF,atp player 18,atp player 20,ATP_Player_20,ATP_Player_18,0.0,2.732,1.742,,1504.6335736836452,1531.4289030100808,-26.79532932643565,1488.414300586377,1499.613346881796,-11.199046295418839,,-0.20000000000000007,-0.5,-0.16666666666666663,-0.5,-1,0,0.0,1,0.0,,,,
2023-09-29,Tourney_8,ATP,Clay,R16,atp player 11,atp player 9,ATP_Player_9,ATP_Player_11,0.0,3.97,1.453,,1531.8089967255162,1542.3751994111365,-10.566202685620283,1523.6051359820422,1499.583484335624,24.02165164641815,,-0.20000000000000007,0.25,-0.09999999999999998,0.25,0,0,0.0,1,0.0,,,,
2023-10-02,Tourney_7,ATP,Clay,QF,atp player 15,atp player 8,ATP_Player_8,ATP_Player_15,0.0,1.742,2.732,,1507.563554670901,1491.7902997965107,15.773254874390432,1490.3350152707326,1501.226735845478,-10.891720574745477,,0.39999999999999997,-0.09999999999999998,0.09999999999999998,-0.07142857142857145,0,0,0.0,1,0.0,,,,
2023-10-05,Tourney_6,WTA,Clay,R16,wta player 19,wta player 7,WTA_Player_19,WTA_Player_7,1.0,1.597,3.185,,1488.829240001525,1535.7095670180024,-46.880327016477395,1510.429043101771,1508.0571003614743,2.3719427402966176,,0.0,0.06666666666666665,0.028571428571428525,0.06666666666666665,0,0,0.0,0,0.0,,,,
2023-10-08,Tourney_5,WTA,Hard,F,wta player 18,wta player 20,WTA_Player_20,WTA_Player_18,0.0,1.34,5.167,,1467.2819319867394,1523.7036254748266,-56.42169348808716,1500.8005083640558,1522.4125047736643,-21.611996409608537,,-0.4,-0.5,-0.38095238095238093,-0.5,1,0,0.0,0,0.0,,,,
2023-10-11,Tourney_5,ATP,Grass,QF,atp player 13,atp player 16,ATP_Player_13,ATP_Player_16,1.0,3.091,1.622,,1441.1295152683304,1464.273325355353,-23.143810087022757,1488.0584120357755,1500.0,-11.941587964224482,,0.2,-0.16666666666666669,-0.1333333333333333,-0.16666666666666669,0,0,0.0,1,0.0,,,,
2023-10-14,Tourney_1,WTA,Grass,F,wta player 16,wta player 2,WTA_Player_16,WTA_Player_2,1.0,2.437,1.888,,1536.1971838717318,1481.1289956742914,55.06818819744035,1510.3760961255477,1488.440882417579,21.935213707968842,,0.0,0.3333333333333333,0.32499999999999996,0.3333333333333333,0,0,0.0,0,0.0,,,,
2023-10-17,Tourney_5,ATP,Clay,R32,atp player 11,atp player 20,ATP_Player_20,ATP_Player_11,0.0,1.63,3.061,,1520.1738279683054,1542.5052556753521,-22.331427707046714,1510.7767770474884,1511.2266794318775,-0.44990238438913366,,-0.4,0.0,-0.19999999999999996,0.0,0,0,0.0,1,0.0,,,,
2023-10-20,Tourney_6,WTA,Hard,R16,wta player 14,wta player 19,WTA_Player_19,WTA_Player_14,0.0,4.649,1.379,,1493.239658678908,1502.4386734459697,-9.199014767061726,1523.6779028236383,1488.8556350076947,34.82226781594363,,0.0,0.4166666666666667,-0.07142857142857145,0.4166666666666667,0,0,0.0,0,0.0,,,,
2023-10-23,Tourney_7,ATP,Hard,QF,atp player 12,atp player 8,ATP_Player_12,ATP_Player_8,1.0,1.752,2.707,,1484.256590376672,1504.3347147441257,-20.07812436745371,1513.2959311029465,1486.3152993879642,26.980631714982337,,0.0,0.19999999999999996,0.09999999999999998,0.19999999999999996,0,0,1.0,1,0.0,,,,
2023-10-26,Tourney_7,ATP,Clay,SF,atp player 15,atp player 16,ATP_Player_16,ATP_Player_15,0.0,5.977,1.294,,1495.0191397232861,1451.4751467170795,43.54399300620662,1478.7110787877714,1488.7976324392318,-10.086553651460463,,0.39999999999999997,0.06666666666666671,0.2,0.041666666666666685,0,0,0.5,1,0.0,,,,
2023-10-29,Tourney_5,WTA,Grass,R16,wta player 11,wta player 2,WTA_Player_2,WTA_Player_11,0.0,2.566,1.817,,1499.216051715721,1471.0152147496985,28.200836966022507,1498.4294888862328,1477.1974928479667,21.23199603826606,,-0.2,0.25,0.16666666666666669,0.25,0,0,0.0,0,0.0,,,,
2023-11-01,Tourney_1,WTA,Clay,R32,wta player 19,wta player 5,WTA_Player_5,WTA_Player_19,0.0,2.319,1.966,,1514.1210249550095,1491.1943875614872,22.926637393522242,1522.3471203745878,1488.0,34.3471203745878,,0.20000000000000007,0.75,0.15555555555555556,0.75,0,0,0.0,0,0.0,,,,
2023-11-04,Tourney_8,ATP,Clay,R32,atp player 20,atp player 3,ATP_Player_3,ATP_Player_20,0.0,1.399,4.44,,1553.7350158866525,1523.5277530958356,30.207262790816912,1523.211140362709,1544.7300638662507,-21.5189235035416,,0.19999999999999996,-0.4,0.09999999999999998,-0.16666666666666674,0,0,0.0,1,0.0,,,,
2023-11-07,Tourney_5,ATP,Hard,R16,atp player 16,atp player 20,ATP_Player_16,ATP_Player_20,1.0,1.864,2.478,,1464.9712776383476,1540.694314949752,-75.72303731140437,1475.1757719032948,1512.3991054669466,-37.22333356365175,,-0.4,-0.2666666666666666,-0.29999999999999993,-0.3333333333333333,0,0,0.0,1,0.0,,,,
2023-11-10,Tourney_4,WTA,Hard,QF,wta player 15,wta player 5,WTA_Player_15,WTA_Player_5,1.0,1.523,3.528,,1467.3586908920909,1503.9850981967543,-36.62640730466342,1476.7561563318425,1515.063943692464,-38.30778736062143,,-0.39999999999999997,-0.6666666666666666,-0.2,-0.6666666666666666,0,0,0.5,0,0.0,,,,
2023-11-13,Tourney_7,ATP,Clay,F,atp player 2,atp player 3,ATP_Player_2,ATP_Player_3,1.0,1.431,4.15,,1532.2022859272138,1536.568454032736,-4.36616810552232,1522.4287702424378,1555.9877755061855,-33.55900526374762,,-0.20000000000000007,-0.25,-0.033333333333333326,-0.1071428571428571,0,0,0.0,1,0.0,,,,
2023-11-16,Tourney_7,ATP,Hard,R16,atp player 11,atp player 16,ATP_Player_11,ATP_Player_16,1.0,1.51,3.603,,1508.944067757005,1479.5460191730172,29.39804858398793,1523.5124543955692,1488.4565237100137,35.055930685555495,,-0.2,0.4,0.09999999999999998,0.23809523809523808,0,0,0.5,1,0.0,,,,
2023-11-19,Tourney_7,ATP,Grass,SF,atp player 11,atp player 15,ATP_Player_15,ATP_Player_11,0.0,2.051,2.211,,1519.931111429533,1481.523008802018,38.40810262751506,1486.353778509902,1499.8121320976281,-13.458353587726151,,-0.19999999999999996,-0.16666666666666669,0.19999999999999996,-0.16666666666666669,0,0,0.5,1,0.0,,,,
2023-11-22,Tourney_6,WTA,Hard,F,wta player 12,wta player 15,WTA_Player_15,WTA_Player_12,0.0,1.829,2.544,,1521.271278125757,1480.6190567305437,40.652221395213246,1499.988477176982,1490.0739247305519,9.914552446430207,,0.55,0.16666666666666669,0.45,0.16666666666666669,-3,0,0.0,0,0.0,,,,
2023-11-25,Tourney_6,ATP,Hard,R32,atp player 18,atp player 6,ATP_Player_18,ATP_Player_6,1.0,1.551,3.385,,1493.5572210183739,1476.8870091175593,16.670211900814593,1500.547745716433,1506.9941335053645,-6.446387788931588,,0.19999999999999996,-0.09999999999999998,-0.17142857142857143,-0.05555555555555558,0,0,0.0,1,0.0,,,,
2023-11-28,Tourney_8,WTA,Clay,R16,wta player 17,wta player 20,WTA_Player_17,WTA_Player_20,1.0,2.457,1.876,,1493.6195241076036,1533.7718411328337,-40.152317025230104,1479.6304199262404,1500.414300586377,-20.783880660136674,,-0.20000000000000007,-0.25,-0.2698412698412699,-0.25,0,0,-0.5,0,0.0,,,,
2023-12-01,Tourney_3,WTA,Hard,R16,wta player 18,wta player 2,WTA_Player_18,WTA_Player_2,1.0,2.144,2.112,,1457.2137163287323,1483.9871037133526,-26.773387384620264,1489.5459989950475,1488.7990299293624,0.7469690656851071,,0.0,0.0,-0.15000000000000002,0.0,0,0,0.0,0,0.0,,,,
2023-12-04,Tourney_7,ATP,Grass,F,atp player 1,atp player 12,ATP_Player_12,ATP_Player_1,0.0,4.39,1.404,,1531.1310995739855,1496.9492932736562,34.1818063003293,1488.2030195965456,1490.8347852725851,-2.6317656760395494,,0.0,-0.19999999999999996,0.09999999999999998,0.0,0,0,-0.5,1,0.0,,,,
2023-12-07,Tourney_6,ATP,Clay,R32,atp player 1,atp player 6,ATP_Player_1,ATP_Player_6,1.0,1.693,2.862,,1517.9542962170774,1465.4623364099991,52.491959807078274,1523.5839364389853,1488.7224370241772,34.86149941480812,,0.0,0.35,0.09999999999999998,0.35,0,0,0.0,1,0.0,,,,
2023-12-10,Tourney_3,WTA,Clay,R32,wta player 5,wta player 7,WTA_Player_7,WTA_Player_5,0.0,1.993,2.281,,1490.7247323583015,1522.1001335735577,-31.37540121525626,1501.1824579271317,1496.1390230886575,5.043434838474241,,0.0,0.09999999999999998,0.09999999999999998,0.0,0,0,0.0,0,0.0,,,,
2023-12-13,Tourney_3,WTA,Hard,QF,wta player 14,wta player 16,WTA_Player_14,WTA_Player_16,1.0,2.337,1.952,,1481.5573071698682,1546.3109647963247,-64.75365762645652,1510.4791954323005,1522.7751934982675,-12.29599806596707,,0.0,-0.4,-0.32499999999999996,-0.4,0,0,-0.5,0,0.0,,,,
2023-12-16,Tourney_5,WTA,Clay,SF,wta player 1,wta player 13,WTA_Player_1,WTA_Player_13,1.0,1.503,3.641,,1535.2110993723513,1459.7144884342479,75.49661093810346,1500.0,1501.2215407511044,-1.221540751104385,,0.6000000000000001,0.0,0.5476190476190477,0.0,1,0,0.0,0,0.0,,,,
2023-12-19,Tourney_5,ATP,Grass,R32,atp player 19,atp player 8,ATP_Player_19,ATP_Player_8,1.0,2.707,1.752,,1538.6703061066312,1491.6420118471415,47.02829425948971,1476.040786473203,1512.2787486830564,-36.23796220985332,,0.2,-0.35,0.19999999999999996,-0.3214285714285714,0,0,0.0,1,0.0,,,,
2023-12-22,Tourney_8,ATP,Clay,SF,atp player 20,atp player 7,ATP_Player_20,ATP_Player_7,1.0,1.431,4.15,,1526.1195734150824,1455.3927375479593,70.7268358671231,1511.9534287227743,1476.8237366598687,35.12969206290563,,0.39999999999999997,0.6,0.3,0.5714285714285714,0,0,0.0,1,0.0,,,,
2023-12-25,Tourney_8,ATP,Clay,R16,atp player 15,atp player 20,ATP_Player_15,ATP_Player_20,1.0,2.245,2.022,,1494.8442000766343,1535.7099484142707,-40.86574833763643,1467.0593581683322,1522.744210157869,-55.68485198953681,,0.0,-0.6000000000000001,-0.19999999999999996,-0.2916666666666667,0,0,0.0,1,0.0,,,,
2023-12-28,Tourney_6,WTA,Hard,QF,wta player 13,wta player 6,WTA_Player_13,WTA_Player_6,1.0,1.703,2.835,,1450.2817684667875,1488.380148091477,-38.098379624689414,1465.6391070881095,1469.063864772981,-3.4247576848715653,,-0.6000000000000001,-0.2,-0.35714285714285715,-0.2,0,0,0.0,0,0.0,,,,
2023-12-31,Tourney_3,ATP,Grass,F,atp player 12,atp player 19,ATP_Player_12,ATP_Player_19,1.0,2.889,1.684,,1510.1260966305642,1549.0558542713675,-38.929757640803246,1502.743889044853,1489.2878823425692,13.45600670228373,,0.0,0.19999999999999996,0.0,0.09999999999999998,0,0,0.5,1,0.0,,,,
2024-01-03,Tourney_2,WTA,Clay,F,wta player 16,wta player 17,WTA_Player_17,WTA_Player_16,0.0,6.687,1.265,,1532.0999937165227,1507.000194780804,25.09979893571881,1509.6167475827174,1492.3474146745016,17.2693329082158,,-0.4,0.19999999999999996,0.09999999999999998,0.19999999999999996,0,0,-0.5,0,0.0,,,,
2024-01-06,Tourney_5,ATP,Grass,QF,atp player 14,atp player 6,ATP_Player_6,ATP_Player_14,0.0,3.217,1.589,,1466.9791008161892,1455.2616744717675,11.71742634442171,1475.0185900612792,1465.238965135463,9.779624925816051,,-0.2,0.2,-0.3,0.3333333333333333,0,0,0.0,1,0.0,,,,
2024-01-09,Tourney_8,ATP,Clay,R16,atp player 20,atp player 4,ATP_Player_4,ATP_Player_20,0.0,2.835,1.703,,1522.3049686685217,1521.7344168940663,0.5705517744554527,1508.8372243170134,1500.0,8.837224317013352,,-0.19999999999999996,0.09999999999999998,0.0,0.05555555555555558,0,0,0.0,1,0.0,,,,
2024-01-12,Tourney_5,WTA,Grass,R16,wta player 16,wta player 8,WTA_Player_16,WTA_Player_8,1.0,3.76,1.484,,1519.2345823931005,1527.1478930254184,-7.913310632317916,1521.61948569516,1501.1857418734837,20.433743821676217,,-0.4,0.25,-0.025000000000000022,0.25,0,0,0.5,0,0.0,,,,
2024-01-15,Tourney_4,WTA,Clay,R16,wta player 10,wta player 18,WTA_Player_10,WTA_Player_18,1.0,2.051,2.211,,1491.7448318222303,1470.1366103018283,21.608221520401912,1524.384765763237,1464.8977800559703,59.48698570726674,,0.19999999999999996,1.0,0.09523809523809523,1.0,0,0,0.0,0,0.0,,,,
2024-01-18,Tourney_7,WTA,Grass,R16,wta player 2,wta player 6,WTA_Player_2,WTA_Player_6,1.0,1.703,2.835,,1471.0642097402565,1475.0695256319873,-4.005315891730788,1489.9299085018063,1513.6280513602223,-23.698142858416077,,-0.19999999999999996,-0.19999999999999996,-0.09999999999999998,-0.19999999999999996,0,0,0.0,0,0.0,,,,
2024-01-21,Tourney_8,WTA,Clay,F,wta player 18,wta player 8,WTA_Player_8,WTA_Player_18,0.0,3.282,1.574,,1458.8819710558694,1514.8746242111015,-55.99265315523212,1454.93254322846,1499.9856905714691,-45.053147343009186,,-0.4,-0.5,-0.2555555555555556,-0.5,0,0,0.0,0,0.0,,,,
2024-01-24,Tourney_2,WTA,Hard,R32,wta player 2,wta player 9,WTA_Player_9,WTA_Player_2,0.0,2.416,1.901,,1483.2025423221532,1463.242685068817,19.959857253336168,1476.8248292871453,1465.1876611014375,11.637168185707878,,0.39999999999999997,0.25,0.3,0.25,2,0,0.0,0,0.0,,,,
2024-01-27,Tourney_8,WTA,Hard,F,wta player 16,wta player 2,WTA_Player_2,WTA_Player_16,0.0,1.459,3.927,,1531.5078512074174,1470.5139106950307,60.993940512386644,1510.3506819897789,1464.423045976828,45.92763601295087,,0.19999999999999996,0.4666666666666666,0.09999999999999998,0.4666666666666666,0,0,0.5,0,0.0,,,,
2024-01-30,Tourney_8,WTA,Clay,F,wta player 15,wta player 16,WTA_Player_15,WTA_Player_16,1.0,2.036,2.228,,1494.01676209122,1517.422573613122,-23.405811521902024,1497.5147855207158,1497.0207766761005,0.4940088446153368,,0.0,0.0,-0.09999999999999998,0.0,0,0,0.5,0,0.0,,,,
2024-02-02,Tourney_2,ATP,Grass,SF,atp player 11,atp player 12,ATP_Player_12,ATP_Player_11,0.0,2.112,2.144,,1506.6099201549168,1523.465083872534,-16.855163717617188,1474.818381219955,1514.279367271866,-39.46098605191105,,-0.19999999999999996,-0.35,-0.19999999999999996,-0.3055555555555556,0,0,-0.5,1,0.0,,,,
